,sno,sna,tot,sbi,sarea,mday,lat,lng,ar,sareaen,snaen,aren,bemp,act,srcUpdateTime,updateTime,infoTime,infoDate
824,500109007,YouBike2.0_關渡宮,40,5,北投區,2023-05-27 15:43:15,25.11739,121.46288,知行路360號(旁),Beitou Dist,YouBike2.0_Guandu Temple,No. 360， Zhixing Rd.,34,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:43:15,2023-05-27
825,500109008,YouBike2.0_關渡自然公園,22,11,北投區,2023-05-27 15:44:14,25.11884,121.46912,關渡路68號(對面),Beitou Dist,YouBike2.0_Guandu Nature Park,No. 68， Guandu Rd. (Opposite),9,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:44:14,2023-05-27
832,500109015,YouBike2.0_捷運復興崗站(1號出口),45,16,北投區,2023-05-27 15:44:14,25.1378,121.4863,中央北路三段9-1號(對面),Beitou Dist,YouBike2.0_MRT Fuxinggang Sta. (Exit 1),No. 9-1， Sec. 3， Zhongyang N. Rd. (Opposite),27,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:44:14,2023-05-27
833,500109016,YouBike2.0_捷運復興崗站旅客服務中心,15,8,北投區,2023-05-27 15:42:14,25.13666,121.48159,中央北路三段185號(前方),Beitou Dist,YouBike2.0_MRT Fuxinggang Sta Tourist Information Center,No. 185， Sec. 3， Zhongyang N. Rd.,7,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:42:14,2023-05-27
837,500109020,YouBike2.0_秀山區民活動中心,20,13,北投區,2023-05-27 15:35:15,25.14582,121.49303,秀山路50號(旁),Beitou Dist,YouBike2.0_Xiushan Community Center,No. 50， Xiushan Rd.,7,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:35:15,2023-05-27
838,500109022,YouBike2.0_大業大同街口,42,22,北投區,2023-05-27 15:41:16,25.13691,121.49987,大業路671號(對面),Beitou Dist,YouBike2.0_Daye Datong St. Intersection,No. 671， Daye Rd. (Opposite),18,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:41:16,2023-05-27
839,500109023,YouBike2.0_捷運新北投站,42,28,北投區,2023-05-27 15:34:14,25.13733,121.50339,中和街10號(對面),Beitou Dist,YouBike2.0_MRT Xinbeitou Station,No. 10， Zhonghe St. (Opposite),14,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:34:14,2023-05-27
840,500109024,YouBike2.0_捷運北投站,30,14,北投區,2023-05-27 15:36:15,25.13187,121.499,光明路2巷3號(對面),Beitou Dist,YouBike2.0_MRT Beitou Station,No. 3， Ln. 2， Guangming Rd. (Opposite),16,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:36:15,2023-05-27
841,500109025,YouBike2.0_捷運奇岩站(三合街),40,27,北投區,2023-05-27 15:42:14,25.12634,121.50099,三合街二段486號(旁),Beitou Dist,YouBike2.0_MRT Qiyan Station(Sanhe St.),No. 486， Sec. 2， Sanhe St.,13,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:42:14,2023-05-27
842,500109026,YouBike2.0_八仙里辦公處,16,11,北投區,2023-05-27 15:36:15,25.12297,121.50158,北投路一段臨20號(旁),Beitou Dist,YouBike2.0_Baxian Village Office,No. 20， Sec. 1， Beitou Rd.,4,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:36:15,2023-05-27
843,500109027,YouBike2.0_清江國小,58,20,北投區,2023-05-27 15:42:14,25.12725,121.50676,公舘路198號(對面),Beitou Dist,YouBike2.0_Qingjiang Elementary School,No. 198， Gongguan Rd. (Opposite),38,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:42:14,2023-05-27
844,500109028,YouBike2.0_大業路300巷口,20,9,北投區,2023-05-27 15:32:14,25.12814,121.49782,大業路302號(前),Beitou Dist,YouBike2.0_Ln. 300， Daye Rd. Intersction,No. 302， Daye Rd.,6,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:32:14,2023-05-27
845,500109029,YouBike2.0_立農公園,21,7,北投區,2023-05-27 15:43:15,25.11798,121.50342,承德路七段/吉利街(西北側),Beitou Dist,YouBike2.0_Linong Park,Sec. 7， Chengde Rd. & Jili St. (Northwest),13,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:43:15,2023-05-27
846,500109030,YouBike2.0_北投奇岩長青樂活大樓,15,5,北投區,2023-05-27 15:38:15,25.12666,121.50373,三合街一段119號(前),Beitou Dist,YouBike2.0_Beitou Qiyan Elderly Service Center,No. 119， Sec. 1， Sanhe St.,9,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:38:15,2023-05-27
847,500109031,YouBike2.0_捷運唭哩岸站(2號出口),54,42,北投區,2023-05-27 15:37:14,25.12087,121.50523,西安街二段345-349號(對面),Beitou Dist,YouBike2.0_MRT Qilian Sta. (Exit 2),No. 345， Sec. 2， Xi'an St. (Opposite),10,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:37:14,2023-05-27
848,500109032,YouBike2.0_北投運動中心,60,13,北投區,2023-05-27 15:44:14,25.11666,121.50962,石牌路一段39巷100號(旁),Beitou Dist,YouBike2.0_Beitou Sports Center,No. 100， Ln. 39， Sec. 1， Shipai Rd.,47,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:44:14,2023-05-27
850,500109034,YouBike2.0_捷運石牌站(2號出口),56,20,北投區,2023-05-27 15:40:22,25.11451,121.51567,東華街一段526號(對面),Beitou Dist,YouBike2.0_MRT Shipai Sta. (Exit 2),No. 526， Sec. 1， Donghua St. (Opposite),34,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:40:22,2023-05-27
851,500109035,YouBike2.0_台北護理大學,28,11,北投區,2023-05-27 15:39:14,25.11752,121.51662,石牌路二段100號(前),Beitou Dist,YouBike2.0_National Taipei University of Nursing and Health Sciences,No. 100， Sec. 2， Shipai Rd.,17,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:39:14,2023-05-27
852,500109036,YouBike2.0_捷運石牌站(1號出口),20,5,北投區,2023-05-27 15:34:14,25.11593,121.51435,石牌路一段139號(對面),Beitou Dist,YouBike2.0_MRT Shipai Sta. (Exit 1),No. 319， Sec. 1， Shipai Rd. (Opposite),13,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:34:14,2023-05-27
853,500109037,YouBike2.0_振興醫院,36,11,北投區,2023-05-27 15:42:14,25.11753,121.52186,明德路365號(前),Beitou Dist,YouBike2.0_Cheng Hsin General Hospital,No. 365， Mingde Rd.,23,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:42:14,2023-05-27
854,500109039,YouBike2.0_石牌國小,26,6,北投區,2023-05-27 15:29:14,25.1144,121.51307,石牌路一段142號(對面),Beitou Dist,YouBike2.0_Shipai Elementary School,No. 142， Sec. 1， Shipai Rd. (Opposite),18,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:29:14,2023-05-27
856,500109041,YouBike2.0_立農國小,19,8,北投區,2023-05-27 14:38:14,25.11978,121.50422,立農街一段201號(對面),Beitou Dist,YouBike2.0_Linong Elementary School,No. 201， Sec. 1， Linong St. (Opposite),11,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 14:38:14,2023-05-27
857,500109042,YouBike2.0_承德路七段280巷口,17,7,北投區,2023-05-27 15:38:15,25.11587,121.50576,承德路七段260號(前),Beitou Dist,YouBike2.0_No. 280， Sec. 7， Chengde Rd. Intersection,No. 260， Sec. 7， Chengde Rd.,7,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:38:15,2023-05-27
858,500109043,YouBike2.0_致遠一路二段11巷,22,7,北投區,2023-05-27 15:14:14,25.11093,121.51382,自強街61巷8號(旁),Beitou Dist,YouBike2.0_Ln. 11， Sec. 2， Zhiyuan 1st Rd.,No. 8， Ln. 61， Ziqiang St.,12,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:14:14,2023-05-27
860,500109045,YouBike2.0_中正高中,31,11,北投區,2023-05-27 15:21:16,25.10467,121.51654,文林北路77號(前),Beitou Dist,YouBike2.0_Zhongzheng Senior High School,No. 77， Wenlin N. Rd.,19,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:21:16,2023-05-27
861,500109046,YouBike2.0_立功立德路口,32,6,北投區,2023-05-27 15:38:15,25.12501,121.47158,立德路15號(前),Beitou Dist,YouBike2.0_Ligong & Lide Rd. Intersection,No.15， Lide Rd. (Front),26,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:38:15,2023-05-27
862,500109047,YouBike2.0_中央北路四段30巷口,16,6,北投區,2023-05-27 15:43:15,25.13539,121.478,中央北路四段32號(旁),Beitou Dist,YouBike2.0_Ln.40， Sec.4， Zhongyang N. Rd.,No. 32， Sec.4， Zhongyang Rd. (Side),9,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:43:15,2023-05-27
863,500109048,YouBike2.0_陽明交大圖書館,37,16,北投區,2023-05-27 15:43:16,25.12081,121.51352,陽明交大圖書館後方機車停車場,Beitou Dist,YouBike2.0_National Yang-Ming University Library,Parking lot at the back of the NYCU Library,21,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:43:16,2023-05-27
864,500109049,YouBike2.0_捷運新北投站(2號出口),11,7,北投區,2023-05-27 15:34:14,25.13675,121.50224,光明路225號(對面),Beitou Dist,YouBike2.0_MRT Xinbeitou Sta. (Exit 2),No. 225， Guangming Rd. (Opposite),3,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:34:14,2023-05-27
866,500109051,YouBike2.0_承德石牌路口,17,11,北投區,2023-05-27 15:38:15,25.11272,121.50922,承德路七段與石牌路一段口北側,Beitou Dist,YouBike2.0_Chengde Rd. & Shipai Rd. Intersection,Sec. 7， Chengde Rd. & Sec. 1， Shipai Rd. Intersection (North),6,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:38:15,2023-05-27
867,500109052,YouBike2.0_承德路七段188巷口,16,5,北投區,2023-05-27 15:18:15,25.11416,121.50771,承德路七段192-198號前,Beitou Dist,YouBike2.0_Ln. 188， Sec. 7， Chengde Rd. Intersection,No. 192-198， Sec. 7， Chengde Rd.,10,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:18:15,2023-05-27
868,500109053,YouBike2.0_捷運明德站(3號出口),41,24,北投區,2023-05-27 15:44:14,25.11,121.51841,明德路95號,Beitou Dist,YouBike2.0_MRT Mingde Sta.(Exit.3),No. 95， Mingde Rd.,17,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:44:14,2023-05-27
869,500109054,YouBike2.0_大豐公園,39,14,北投區,2023-05-27 15:40:22,25.13102,121.50408,大興街145號前,Beitou Dist,YouBike2.0_Dafeng Park,No. 145， Dasing St.,23,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:40:22,2023-05-27
870,500109055,YouBike2.0_洲美公園,30,7,北投區,2023-05-27 15:35:15,25.10032,121.50599,福美路199號旁,Beitou Dist,YouBike2.0_Zhoumei Park,No. 199， Fumei Rd.,23,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:35:15,2023-05-27
872,500109057,YouBike2.0_洲美蜆仔港公園,20,15,北投區,2023-05-27 12:26:15,25.10065,121.51107,洲美蜆仔港公園西南側(福美路側),Beitou Dist,YouBike2.0_Zhoumei Xianzaigang Park,Zhoumei Xianzaigang Park(Southwest),5,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 12:26:15,2023-05-27
877,500109062,YouBike2.0_泉源公園,15,6,北投區,2023-05-27 15:16:16,25.14193,121.50835,珠海路145號(對側公園),Beitou Dist,YouBike2.0_0,No. 145， Zhuhai Rd. (Opposite),9,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:16:16,2023-05-27
878,500109063,YouBike2.0_奇岩4號綠地,12,6,北投區,2023-05-27 15:35:15,25.12533,121.50573,三合街一段79巷16號(對面),Beitou Dist,YouBike2.0_Qiyan No4 Green Space,No. 16， Ln. 79， Sec. 1， Sanhe St. (Opposite),5,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:35:15,2023-05-27
879,500109064,YouBike2.0_臺北健康護理大學(教研大樓),15,15,北投區,2023-05-27 15:44:04,25.11857,121.51846,石牌路二段185號對側,Beitou Dist,YouBike2.0_NTUNHS,No. 185， Sec. 2， Shipai Rd. (Opposite),0,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:44:04,2023-05-27
880,500109065,YouBike2.0_奇岩一號公園,24,10,北投區,2023-05-27 15:35:15,25.12862,121.5033,磺港路/清江路177巷(東側),Beitou Dist,YouBike2.0_Qiyan No.1 Park,Huanggang Rd. & Ln. 177， Qingjiang Rd. Intersection (East),14,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:35:15,2023-05-27
884,500109070,YouBike2.0_光明溫泉路口,20,8,北投區,2023-05-27 15:17:32,25.13431,121.50226,光明路148號對側人行道,Beitou Dist,YouBike2.0_Guangming Rd. & Wenquan Rd. Intersection,No. 148， Guangming Rd. (Opposite),12,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:17:32,2023-05-27
885,500109071,YouBike2.0_和信治癌中心醫院,18,6,北投區,2023-05-27 15:44:14,25.12757,121.47207,立德路125號,Beitou Dist,YouBike2.0_Koo Foundation Sun Yat-Sen Cancer Center,No. 125， Lide Rd.,12,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:44:14,2023-05-27
889,500109075,YouBike2.0_捷運北投站(1號出口),50,32,北投區,2023-05-27 15:40:22,25.13258,121.49862,光明路2巷/光明路交叉口,Beitou Dist,YouBike2.0_MRT Beitou Sta. (Exit 1),Ln. 2， Guangming Rd. & Guangming Rd. Intersection,10,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:40:22,2023-05-27
890,500109076,YouBike2.0_石牌立農街口,29,8,北投區,2023-05-27 15:37:14,25.11879,121.51921,石牌路二段/立農街二段口,Beitou Dist,YouBike2.0_Shipai Rd. & Linong St. Intersection,Sec. 2， Shipai Rd. & Sec. 2， Linong St. Intersection,21,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:37:14,2023-05-27
891,500109077,YouBike2.0_捷運唭哩岸站(1號出口),20,8,北投區,2023-05-27 15:38:15,25.12082,121.50727,捷運唭哩岸站一(東華) 公車亭對側人行道,Beitou Dist,YouBike2.0_MRT Qilian Sta. (Exit 1),Qilian Station 1(Donghua). (Opposite),12,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:38:15,2023-05-27
892,500109078,YouBike2.0_大興光明路2巷口,14,6,北投區,2023-05-27 15:27:14,25.13043,121.50017,大興街50號對側人行道,Beitou Dist,YouBike2.0_No. 50， Daxing St. (Opposite),Daxing St. & Ln. 2， Guangming Rd. Intersection,8,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:27:14,2023-05-27
894,500109080,YouBike2.0_福國承德路口,15,5,北投區,2023-05-27 15:39:14,25.10171,121.51263,承德路六段80號南側,Beitou Dist,YouBike2.0_Fuguo Rd. & Chengde Rd. Intersection,No. 80， Sec. 6， Chengde Rd.,9,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:39:14,2023-05-27
895,500109081,YouBike2.0_捷運北投站(1號出口)(北投路側),31,28,北投區,2023-05-27 15:39:14,25.13201,121.49817,捷運北投站(1號出口)(北投路側),Beitou Dist,YouBike2.0_MRT Beitou Sta. (Exit 1) ( Beitou Rd.),MRT Beitou Sta. (Exit 1) ( Beitou Rd.),3,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:39:14,2023-05-27
896,500109082,YouBike2.0_華固創富中心,15,5,北投區,2023-05-27 15:11:16,25.10392,121.51244,承德路六段120號(北側地下室車道旁),Beitou Dist,YouBike2.0_Innovation Fortune Center,No. 120， Sec. 6， Chengde Rd.,10,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:11:16,2023-05-27
897,500109084,YouBike2.0_崇仰公園(公舘路255巷),20,9,北投區,2023-05-27 14:58:14,25.12595,121.51098,公舘路255巷43號東側道路對面,Beitou Dist,YouBike2.0_Chongyang Park (Ln. 255， Gongguan Rd.),No. 43， Ln. 255， Gongguan Rd. (Opposite),11,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 14:58:14,2023-05-27
898,500109085,YouBike2.0_北投文化公園(北側),15,5,北投區,2023-05-27 15:38:15,25.13713,121.49706,文化三路2號西側公園,Beitou Dist,YouBike2.0_Wenhua No.1 Park (North),No. 2， Wenhua 3rd Rd.,10,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:38:15,2023-05-27
899,500110002,YouBike2.0_捷運松山站(4號出口),19,16,松山區,2023-05-27 15:44:04,25.04987,121.57785,八德路四段742號,Songshan Dist,YouBike2.0_MRT Songshan Sta. (Exit 4),No. 742， Sec. 4， Bade Rd.,2,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:44:04,2023-05-27
900,500110003,YouBike2.0_塔悠八德路口,34,6,松山區,2023-05-27 15:44:14,25.05009,121.57202,塔悠路2號(旁),Songshan Dist,YouBike2.0_Tayou Rd. & Bade Rd. Intersection,No. 2， Tayou Rd.,27,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:44:14,2023-05-27
902,500110005,YouBike2.0_中崙高中,50,14,松山區,2023-05-27 15:42:14,25.04878,121.56087,八德路四段91巷9號(對面),Songshan Dist,YouBike2.0_Zhonglun Senior High School,No. 9， Ln. 91， Sec. 4， Bade Rd. (Opposite),32,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:42:14,2023-05-27
903,500110006,YouBike2.0_捷運南京三民站(2號出口),19,17,松山區,2023-05-27 15:44:14,25.05136,121.56283,南京東路五段156號(前),Songshan Dist,YouBike2.0_MRT Nanjing Sanmin Sta. (Exit 2),No. 156， Sec. 5， Nanjing E. Rd.,1,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:44:14,2023-05-27
904,500110007,YouBike2.0_捷運南京三民站(1號出口),35,10,松山區,2023-05-27 15:41:16,25.05155,121.5636,捷運南京三民站(1號出口),Songshan Dist,YouBike2.0_MRT Nanjing Sanmin Sta. (Exit 1),MRT Nanjing Sanmin Sta. (Exit 1),25,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:41:16,2023-05-27
906,500110009,YouBike2.0_捷運南京三民站(4號出口),13,5,松山區,2023-05-27 15:44:14,25.05152,121.5646,南京東路五段229號(前),Songshan Dist,YouBike2.0_MRT Nanjing Sanmin Sta. (Exit 4),No. 229， Sec. 5， Nanjing E. Rd.,7,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:44:14,2023-05-27
911,500110014,YouBike2.0_民生敦化路口,51,24,松山區,2023-05-27 15:44:14,25.05804,121.54897,敦化北路216號(對面),Songshan Dist,YouBike2.0_Minsheng Rd. & Dunhua Rd. Intersection,No. 216， Dunhua N. Rd. (Opposite),24,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:44:14,2023-05-27
912,500110015,YouBike2.0_松基公園,20,10,松山區,2023-05-27 15:37:14,25.0546,121.54486,長春路432號(對面),Songshan Dist,YouBike2.0_Song-Ji Park,No. 432， Changchun Rd. (Opposite),10,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:37:14,2023-05-27
913,500110016,YouBike2.0_三民路166巷口,12,9,松山區,2023-05-27 15:40:22,25.0619,121.56328,三民路166巷1號(對面),Songshan Dist,YouBike2.0_Ln. 166， Sanmin Rd. Intersection,No. 1， Ln. 166， Sanmin Rd. (Opposite),3,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:40:22,2023-05-27
914,500110017,YouBike2.0_民生活動中心,35,7,松山區,2023-05-27 15:43:16,25.05907,121.56305,民生東路五段163-1號(前),Songshan Dist,YouBike2.0_Minsheng Activity Center,No.163-1， Sec. 5， Minsheng E. Rd.,25,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:43:16,2023-05-27
916,500110019,YouBike2.0_臺北市藝文推廣處,45,7,松山區,2023-05-27 15:41:16,25.04826,121.55235,八德路三段25號(前),Songshan Dist,YouBike2.0_Taipei City Arts Promotion Office,No. 25， Sec. 3， Bade Rd.,38,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:41:16,2023-05-27
918,500110021,YouBike2.0_敦北公園,48,17,松山區,2023-05-27 15:36:15,25.06118,121.55098,敦化北路/富錦街77巷口(東南側),Songshan Dist,YouBike2.0_Dunbei Park,Dunhua N. Rd. & Ln. 77， Fujin St. (Southeast),30,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:36:15,2023-05-27
920,500110023,YouBike2.0_新東公園,36,5,松山區,2023-05-27 15:41:16,25.05925,121.56888,民生東路五段/塔悠路口(西南側),Songshan Dist,YouBike2.0_Xindong Park,Sec. 5， Minsheng E Rd. & Tayou Rd. Intersection (Southwest),31,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:41:16,2023-05-27
921,500110024,YouBike2.0_民生光復路口,31,6,松山區,2023-05-27 15:44:14,25.05834,121.55496,光復北路266號(前),Songshan Dist,YouBike2.0_Minsheng Rd. & Guangfu N. Rd. Intersection,No. 266， Guangfu N. Rd.,24,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:44:14,2023-05-27
922,500110025,YouBike2.0_三民公園,22,5,松山區,2023-05-27 15:42:14,25.061286751494,121.566678992451,撫遠街298號對側公園,Songshan Dist,YouBike2.0_Sanmin Park,No. 339， Fuyuan St.,17,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:42:14,2023-05-27
928,500110031,YouBike2.0_民權光復路口(東北側),24,8,松山區,2023-05-27 14:43:18,25.06206,121.55475,民權東路四段/光復北路(東北側),Songshan Dist,YouBike2.0_Minquan Rd. & Guangfu Rd. Intersection (Northeast),Sec. 4， Minquan E. Rd. & Guangfu N. Rd. Intersection (Northeast),16,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 14:43:18,2023-05-27
934,500110037,YouBike2.0_南京光復路口,31,17,松山區,2023-05-27 15:43:16,25.05143,121.55716,南京東路四段186號前,Songshan Dist,YouBike2.0_Nanjing Rd. & Guangfu Rd. Intersection,No. 186， Sec. 4， Nanjing E. Rd.,13,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:43:16,2023-05-27
937,500110040,YouBike2.0_健安新城,30,8,松山區,2023-05-27 15:44:14,25.05606,121.56345,三民路43巷1號前,Songshan Dist,YouBike2.0_Jianan Sincheng,No. 1， Ln. 43， Sanmin Rd.,21,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:44:14,2023-05-27
939,500110042,YouBike2.0_中崙福成宮,27,7,松山區,2023-05-27 15:44:14,25.04524,121.54659,市民大道四段73號前,Songshan Dist,YouBike2.0_Zhonglun Fucheng Temple,No. 73， Sec. 4， Civic Blvd.,19,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:44:14,2023-05-27
941,500110044,YouBike2.0_捷運南京復興站(5號出口),49,29,松山區,2023-05-27 15:40:22,25.05168,121.54506,南京東路三段262號,Songshan Dist,YouBike2.0_MRT Nanjing Fuxing Sta.(Exit.5),No. 262， Sec. 3， Nanjing E. Rd.,20,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:40:22,2023-05-27
942,500110045,YouBike2.0_塔悠疏散門,32,7,松山區,2023-05-27 15:39:14,25.0648,121.56788,民權東路五段41之1號,Songshan Dist,YouBike2.0_Tayou Evacuation Gate,No. 41-1， Sec. 5， Minquan E. Rd.,25,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:39:14,2023-05-27
944,500110047,YouBike2.0_捷運小巨蛋站(5號出口),22,9,松山區,2023-05-27 15:41:16,25.05176,121.55352,南京東路四段75-1號前,Songshan Dist,YouBike2.0_MRT Taipei Arena Sta. (Exit.5),No. 75-1， Sec. 4， Nanjing E. Rd.,13,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:41:16,2023-05-27
945,500110048,YouBike2.0_敦化長春路口,34,13,松山區,2023-05-27 15:30:44,25.0536,121.54871,敦化北路112號前,Songshan Dist,YouBike2.0_Dunhua Rd. & Changchun Rd. Intersection,No. 112， Dunhua N. Rd.,21,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:30:44,2023-05-27
946,500110049,YouBike2.0_饒河疏散門(基四號疏散門),19,14,松山區,2023-05-27 15:42:14,25.05147,121.57683,松河街182號對側,Songshan Dist,YouBike2.0_Raohe Evacuation Gate,No. 182， Songhe St. (Opposite),4,1,2023-05-27 15:44:29,2023-05-27 15:44:51,2023-05-27 15:42:14,2023-05-27
